,article
2143,21205286
2144,23047452
2145,33977501
2146,8220852
2147,1386656
2148,30159138
2149,22435357
2150,28086932
2151,21136080
2152,11879882
2153,26861807
2154,14745875
2155,30157930
2156,10320231
2157,34499204
2158,21257930
2159,8035668
2160,25329329
2161,33604097
2162,16215358
2163,24496978
2164,9782769
2165,29747378
2166,30915016
2167,26931183
2168,21537640
2169,25563259
2170,29252422
2171,24650479
2172,16973774
2173,27405447
2174,28349014
2175,17512286
2176,26935536
2177,34943737
2178,10685333
2179,20006922
2180,9193454
2181,33433885
2182,26220891
2183,27462566
2184,23462301
2185,2549888
2186,25345680
2187,19242475
2188,8738880
2189,24096523
2190,33282175
2191,30613573
2192,7503149
2193,28959431
2194,22205181
2195,28720912
2196,10584719
2197,21242182
2198,19569969
2199,26792255
2200,26831477
2201,18976559
2202,31377830
2203,19190775
2204,31103033
2205,8972379
2206,18818978
2207,7170642
2208,20510594
2209,1106290
2210,29369501
2211,29308739
2212,19328535
2213,20162506
2214,6691351
2215,8430172
2216,33817732
2217,19457253
2218,33492294
2219,14713109
2220,26781813
2221,28782884
2222,12743142
2223,20596878
2224,26476773
2225,21367518
2226,24871140
2227,10211873
2228,9929551
2229,29262275
2230,26506463
2231,23940246
2232,23785301
2233,8026015
2234,18274338
2235,19065647
2236,25101270
2237,29796586
2238,20188513
2239,29550959
2240,27384714
2241,23040259
2242,23136420
2243,20656751
2244,30466846
2245,23483204
2246,21914415
2247,23822588
2248,9525507
2249,24755388
2250,21805358
2251,14514126
2252,27401463
2253,27140049
2254,32280437
2255,17706786
2256,9804084
2257,27620293
2258,26293132
2259,21359942
2260,27872770
2261,15729078
2262,1729415
2263,19706817
2264,12884218
2265,20169430
2266,30064356
2267,32483654
2268,19903802
2269,25060058
2270,18486925
2271,25499454
2272,19864143
2273,30291106
2274,12034539
2275,28393046
2276,32014492
2277,29157798
2278,25533962
2279,24876373
2280,7992836
2281,15965678
2282,16458676
2283,16123813
2284,15284307
2285,10783833
2286,30646507
2287,1138397
2288,3884066
2289,1898570
2290,33245729
2291,26518417
2292,5441795
2293,29051141
2294,11951434
2295,18313451
2296,29707738
2297,24963035
2298,23470301
2299,19620458
2300,29299180
2301,10100889
2302,25503077
2303,7556170
2304,23073681
2305,17687181
2306,28665788
2307,19487654
2308,25316626
2309,1012798
2310,16437560
2311,26014595
2312,28560149
2313,12015930
2314,18955686
2315,19328496
2316,23381318
2317,3398141
2318,28089434
2319,16025138
2320,34680365
2321,20872595
2322,22811702
2323,12951311
2324,27408498
2325,9510397
2326,12824213
2327,33538129
2328,19931502
2329,8789509
2330,18286473
2331,1825763
2332,21788718
2333,8259436
2334,14211086
2335,14676045
2336,6522002
2337,10583565
2338,19477098
2339,8253235
2340,21633166
2341,17344084
2342,21732788
2343,17541936
2344,11174236
2345,26952546
2346,26400208
2347,25495497
2348,14667616
2349,30443258
2350,2672730
2351,28974300
2352,34829238
2353,14652206
2354,33409044
2355,30007463
2356,22735255
2357,19835101
2358,32646452
2359,22188003
2360,19128662
2361,17885956
2362,22113612
2363,26921785
2364,26629020
2365,32967516
2366,32779354
2367,12194864
2368,32594155
2369,26900382
2370,23921879
2371,27326910
2372,2252417
2373,19762550
2374,31215417
2375,24384801
2376,27106407
2377,26153455
2378,11768641
2379,23465096
2380,17034017
2381,29370992
2382,24461491
2383,20370435
2384,28199805
2385,22608350
2386,2207997
2387,9621267
2388,17395561
2389,28160261
2390,4052280
2391,7425698
2392,26918477
2393,34257577
2394,34630802
2395,15520069
2396,14755729
2397,24253380
2398,26984449
2399,21872822
2400,11514399
2401,34728968
2402,24345399
2403,31999044
2404,24378893
2405,26318983
2406,24747548
2407,15942875
2408,21360586
2409,28651296
2410,18627369
2411,9555772
2412,25058219
2413,31160589
2414,22723327
2415,21635560
2416,19952462
2417,8911508
2418,33036295
2419,27928254
2420,22802276
2421,23455951
2422,17377042
2423,24901933
2424,19424772
2425,8309444
2426,12974489
2427,26605835
2428,30235711
2429,25346212
2430,34203619
2431,9348699
2432,21167786
2433,25010833
2434,23826160
2435,29093678
2436,29977777
2437,26016574
2438,28421836
2439,32269837
2440,22493637
2441,23040807
2442,21300340
2443,20546821
2444,26499107
2445,11117976
2446,30619072
2447,30411510
2448,9356475
2449,28875990
2450,21414083
2451,1486331
2452,24524468
2453,23977028
2454,33603835
2455,24378391
2456,22741562
2457,12690042
2458,26380345
2459,17021318
2460,18090770
2461,17493503
2462,25992243
2463,20225281
2464,25024606
2465,33796273
2466,29924341
2467,28582390
2468,31182107
2469,27096099
2470,25838635
2471,30776587
2472,22120337
2473,22919004
2474,28103823
2475,11474354
2476,34040573
2477,24189840
2478,9391305
2479,28122648
2480,23483294
2481,25918390
2482,24935140
2483,18528943
2484,12917118
2485,21208741
2486,18245110
2487,18807173
2488,9618177
2489,17655751
2490,25052855
2491,16754230
2492,34340748
2493,29429748
2494,8559372
2495,25663880
2496,28813324
2497,25520831
2498,32862332
2499,13688369
2500,17699270
2501,25261935
2502,31102068
2503,34222455
2504,24307005
2505,19724650
2506,1309834
2507,12657092
2508,26574790
2509,32547915
2510,23736036
2511,21717322
2512,12105851
2513,11470451
2514,31327915
2515,31894858
2516,2163747
2517,28265375
2518,17165268
2519,17192791
2520,22926176
2521,21787490
2522,1692833
2523,11443624
2524,12115362
2525,24935016
2526,19853747
2527,21655943
2528,27038863
2529,25311456
2530,17581351
2531,24373544
2532,15811934
2533,23674782
2534,21632797
2535,34827497
2536,33827545
2537,27561826
2538,23664055
2539,24186620
2540,33139621
2541,32815320
2542,34326377
2543,28926356
2544,6090004
2545,6809663
2546,17496204
2547,24914501
2548,6860732
2549,15078366
2550,31974170
2551,33181358
2552,23813607
2553,16411068
2554,7991275
2555,12196745
2556,12379953
2557,9203426
2558,23333721
2559,16614249
2560,11170330
2561,20847080
2562,8983622
2563,17495297
2564,22612850
2565,19909680
2566,20845425
2567,24200134
2568,21793988
2569,17806049
2570,31044088
2571,269000
2572,19326450
2573,27553021
2574,19893980
2575,24385592
2576,33207856
2577,3142056
2578,27375230
2579,30280068
2580,13873261
2581,31907219
2582,21306237
2583,20471050
2584,11812209
2585,10924383
2586,25970099
2587,25408598
2588,11167173
2589,33547280
2590,870702
2591,6136050
2592,22297272
2593,28527631
2594,12612583
2595,24583304
2596,21296991
2597,24758500
2598,31134153
2599,25748690
2600,7146410
2601,19233669
2602,6204930
2603,26735990
2604,34796060
2605,28521651
2606,19661206
2607,18703308
2608,22510872
2609,11713390
2610,22729336
2611,26363985
2612,1754955
2613,28666240
2614,19451168
2615,18161502
2616,26595362
2617,15583585
2618,26644729
2619,31447551
2620,25842026
2621,27572321
2622,23575762
2623,25240572
2624,33013664
2625,19560098
2626,20010547
2627,19411300
2628,8944467
2629,27336870
2630,20847274
2631,23786719
2632,6865626
2633,12238882
2634,24275377
2635,24776741
2636,12608939
2637,6625105
2638,2254635
2639,10760813
2640,21889166
2641,9781962
2642,33542813
2643,5782534
2644,15286547
2645,25414441
2646,8839828
2647,31346484
2648,17362483
2649,22930491
2650,25537876
2651,27588590
2652,30069255
2653,2642347
2654,23056891
2655,27132752
2656,23090357
2657,21857821
2658,26216294
2659,28417652
2660,24948657
2661,26811611
2662,4642731
2663,28168192
2664,8113584
2665,27156434
2666,20416968
2667,17521577
2668,23138115
2669,25684268
2670,24731534
2671,26613951
2672,28813811
2673,26606967
2674,1942484
2675,30126121
2676,24387189
2677,8757262
2678,27697589
2679,19568393
2680,29596080
2681,30627447
2682,11477526
2683,3885752
2684,17569958
2685,18624793
2686,2268628
2687,28950405
2688,24625421
2689,25227287
2690,11054444
2691,25370756
2692,22900177
2693,27285543
2694,18416496
2695,32647104
2696,15809451
2697,22623698
2698,28923024
2699,19353624
2700,32560448
2701,19198962
2702,32190475
2703,12108537
2704,28025573
2705,1718258
2706,17044206
2707,32978212
2708,26940869
2709,30214750
2710,15707621
2711,32733662
2712,17321454
2713,28705803
2714,31641899
2715,11600752
2716,15527094
2717,33216760
2718,28447721
2719,23815237
2720,30093315
2721,26737427
2722,26601869
2723,11082359
2724,20943111
2725,19487930
2726,29970075
2727,33488128
2728,7828392
2729,22850122
2730,29891078
2731,17934078
2732,34512641
2733,6166811
2734,24039281
2735,31321237
2736,21868714
2737,5436852
2738,22456375
2739,16698415
2740,12567051
2741,19790149
2742,25310561
2743,20843729
2744,9322535
2745,20728210
2746,26734807
2747,22252884
2748,28632329
2749,34207939
2750,31468071
2751,24426642
2752,11021705
2753,32155902
2754,17451374
2755,3623358
2756,2756458
2757,30804872
2758,9097863
2759,22989098
2760,32818434
2761,27220813
2762,5572604
2763,21349795
2764,30146088
2765,24237948
2766,32235615
2767,17893347
2768,29145773
2769,28675559
2770,28135719
2771,21204798
2772,19116558
2773,18182502
2774,20643990
2775,24389565
2776,28499914
2777,30558540
2778,23671900
2779,22354234
2780,34173902
2781,2763869
2782,12736111
2783,12115365
2784,24666711
2785,22803021
2786,26582918
2787,18157330
2788,19306931
2789,29930783
2790,32523919
2791,2711546
2792,21329983
2793,23180595
2794,21325604
2795,19197447
2796,6610841
2797,18677012
2798,14579964
2799,24572860
2800,30116628
2801,24158433
2802,22654647
2803,24731648
2804,29695592
2805,24285961
2806,33083064
2807,24565885
2808,18407820
2809,16261307
2810,23291587
2811,9188970
2812,27454426
2813,12727892
2814,32503809
2815,18534306
2816,29220294
2817,24698195
2818,26807630
2819,31106091
2820,29097624
2821,31945408
2822,17233053
2823,18930999
2824,28444183
2825,30073101
2826,26935018
2827,8073561
2828,19491828
2829,31245222
2830,19228619
2831,1419456
2832,16394300
2833,31441021
2834,23560463
2835,22192500
2836,8017640
2837,25213573
2838,26194130
2839,29718315
2840,32577146
2841,24522293
2842,20810794
2843,12420632
2844,4121033
2845,29963211
2846,25278577
2847,2202311
2848,18536609
2849,26384352
2850,30619256
2851,25138366
2852,7638283
2853,33551956
2854,11951208
2855,24731859
2856,22607974
2857,24142231
2858,12779206
2859,23697469
2860,25674280
2861,21954401
2862,16051736
2863,17347017
2864,170482
2865,1975174
2866,32489286
2867,6535708
2868,18223508
2869,26361384
2870,21768765
2871,24919460
2872,24421286
2873,23821207
2874,3035451
2875,23318894
2876,12032336
2877,19951507
2878,18319412
2879,15192164
2880,27063108
2881,4197425
2882,28956273
2883,34440392
2884,34691324
2885,25575710
2886,12930822
2887,22788713
2888,34515301
2889,15788588
2890,7807661
2891,27896275
2892,19427854
2893,17117391
2894,15480012
2895,22927130
2896,820236
2897,23871402
2898,16514093
2899,26785318
2900,26193343
2901,24416729
2902,25708437
2903,19602984
2904,21471789
2905,21765874
2906,12697733
2907,4952398
2908,5763254
2909,24447601
2910,24842956
2911,21861084
2912,28660439
2913,28975219
2914,28727597
2915,19454997
2916,8488034
2917,16931978
2918,31083272
2919,34408964
2920,27063794
2921,27582594
2922,21515071
2923,12374874
2924,32908747
2925,29057186
2926,8645580
2927,23127899
2928,20691421
2929,33952445
2930,18265968
2931,6721749
2932,18643852
2933,18782855
2934,10646879
2935,10448489
2936,24284840
2937,10488512
2938,18636017
2939,6881462
2940,30637053
2941,22241707
2942,27771006
2943,12632308
2944,8910119
2945,21720365
2946,28878853
2947,30442179
2948,28247411
2949,27270872
2950,26898940
2951,31973213
2952,27851991
2953,12720561
2954,23725382
2955,9669700
2956,17859070
2957,28421878
2958,34208658
2959,2114453
2960,10660722
2961,28239462
2962,24827793
2963,9470058
2964,24134179
2965,9266032
2966,14742629
2967,29411230
2968,22080999
2969,31832472
2970,18462426
2971,7792218
2972,16281242
2973,26155360
2974,30666544
2975,25832968
2976,33466142
2977,28793877
2978,8400510
2979,19118784
2980,9491841
2981,26744539
2982,17178340
2983,13212421
2984,26257785
2985,17826564
2986,28975434
2987,20952254
2988,101097
2989,19618113
2990,17630036
2991,32195423
2992,25431235
2993,25843230
2994,34510959
2995,27903299
2996,27993722
2997,21614261
2998,16197489
2999,31829188
3000,33364685
3001,9749505
3002,24569496
3003,27661036
3004,28230410
3005,3883730
3006,22179754
3007,29285365
3008,32407558
3009,31788494
3010,20616650
3011,2056054
3012,22146214
3013,17389752
3014,30671275
3015,30050701
3016,25333529
3017,33173651
3018,10716155
3019,8219198
3020,28099327
3021,2342767
3022,17458600
3023,25045781
3024,8479461
3025,28381449
3026,30050627
3027,17542342
3028,27135055
3029,27001334
3030,14072373
3031,29626598
3032,24950417
3033,22160031
3034,30208856
3035,17503248
3036,30640753
3037,3518366
3038,29310501
3039,30029898
3040,29961566
3041,16520151
3042,12114142
3043,28361065
3044,3573901
3045,22616816
3046,9697839
3047,18725592
3048,29256945
3049,24716050
3050,22814390
3051,940986
3052,19144126
3053,31749292
3054,1947815
3055,24165118
3056,6268756
3057,527437
3058,21206767
3059,33619228
3060,20827286
3061,19895427
3062,25303914
3063,27632024
3064,9923759
3065,30283785
3066,10624433
3067,25075360
3068,4126735
3069,6641465
3070,1910069
3071,10412702
3072,26952870
3073,30349219
3074,8992000
3075,32219048
3076,26850390
3077,29657140
3078,15610942
3079,32899400
3080,29959651
3081,25373451
3082,24039026
3083,29674596
3084,17689274
3085,24918735
3086,29492835
3087,3654996
3088,28357144
3089,21337556
3090,4897311
3091,18409078
3092,4063522
3093,11292640
3094,7624797
3095,29628928
3096,17102683
3097,27456465
3098,29327106
3099,25729735
3100,26209466
3101,32272207
3102,19339254
3103,21824126
3104,23757733
3105,23767426
3106,19523315
3107,34943579
3108,31933807
3109,25220570
3110,31754425
3111,32912280
3112,27486567
3113,22823471
3114,19881067
3115,25317632
3116,19825255
3117,8294687
3118,18534016
3119,3594980
3120,29945146
3121,21629866
3122,8811056
3123,21368306
3124,27803420
3125,16234289
3126,25356355
3127,24463642
3128,33682490
3129,20307000
3130,24678937
3131,34956909
3132,16614695
3133,27846819
3134,24134631
3135,26199318
3136,15546592
3137,22016147
3138,30149272
3139,11953592
3140,34235871
3141,34877360
3142,24996786
3143,18463353
3144,11741063
3145,25912425
3146,32676561
3147,27852436
3148,24741230
3149,30701615
3150,24438970
3151,7673318
3152,23046987
3153,17038036
3154,27494149
3155,7660343
3156,10598613
3157,34445385
3158,22129349
3159,12151654
3160,29280707
3161,2564806
3162,16515622
3163,25607108
3164,11168251
3165,18928840
3166,26498320
3167,23432426
3168,25770745
3169,30847294
3170,15040831
3171,27598823
3172,19892301
3173,24090431
3174,21703307
3175,16120836
3176,26461169
3177,19704057
3178,13197507
3179,25772621
3180,23789694
3181,23026768
3182,16217377
3183,29482803
3184,20154587
3185,26926018
3186,22110792
3187,19858464
3188,24090799
3189,28162113
3190,15541453
3191,31383016
3192,12359282
3193,11907524
3194,19857474
3195,16896656
3196,17368533
3197,20813859
3198,29405539
3199,18811966
3200,3886257
3201,20139336
3202,9915424
3203,30442119
3204,24605834
3205,27175295
3206,6731642
3207,33925707
3208,29978296
3209,28607580
3210,23221384
3211,8151079
3212,14283879
3213,22530883
3214,31559239
3215,24782522
3216,12623252
3217,20090880
3218,24918291
3219,9040384
3220,26775465
3221,22495309
3222,24713759
3223,31367096
3224,11957181
3225,21865314
3226,26791568
3227,7986898
3228,26912398
3229,10883689
3230,25439737
3231,21220494
3232,24507802
3233,29621181
3234,11475587
3235,2662339
3236,23733758
3237,28184418
3238,10227505
3239,30174974
3240,12852433
3241,26509160
3242,1205608
3243,10714408
3244,34630824
3245,23271512
3246,33030649
3247,12046905
3248,28982717
3249,16504989
3250,27411315
3251,29901594
3252,25630647
3253,22448045
3254,8394176
3255,19129856
3256,22127540
3257,34480629
3258,8840881
3259,24166983
3260,18434226
3261,28517032
3262,25601341
3263,25722667
3264,28203777
3265,890662
3266,19614682
3267,10213237
3268,10933738
3269,25299310
3270,19322606
3271,8164701
3272,26822024
3273,19948098
3274,28569400
3275,28090106
3276,7797866
3277,32823514
3278,11692068
3279,10636128
3280,7963735
3281,23834329
3282,19671555
3283,18398205
3284,22782601
3285,26511480
3286,10864706
3287,27089874
3288,9708542
3289,15697160
3290,25644062
3291,759436
3292,17202317
3293,24104509
3294,18045733
3295,22307828
3296,30107028
3297,22681860
3298,34352905
3299,30995268
3300,22768378
3301,11548168
3302,28276433
3303,17185069
3304,16003636
3305,9894880
3306,7769558
3307,22641747
3308,25873294
3309,30357056
3310,15736204
3311,12296886
3312,14512218
3313,21830966
3314,26155276
3315,22715122
3316,26012543
3317,26637719
3318,26500938
3319,11907509
3320,27281030
3321,17102052
3322,26020064
3323,7229711
3324,12063336
