,article
8139,22197934
8140,25572592
8141,24275377
8142,22410797
8143,25122493
8144,25411132
8145,28002810
8146,27911343
8147,22566787
8148,28436094
8149,28856303
8150,29129905
8151,25427858
8152,24848085
8153,29849049
8154,25880966
8155,30136118
8156,22216927
8157,26573691
8158,17353923
8159,27096099
8160,27191972
8161,25120941
8162,30101936
8163,24655918
8164,27660705
8165,23396133
8166,24887237
8167,28362656
8168,29262667
8169,23598428
8170,27830178
8171,28284207
8172,25886728
8173,24363751
8174,21847328
8175,29268764
8176,23966943
8177,23724399
8178,29984184
8179,27374027
8180,29868301
8181,26830399
8182,26468317
8183,26357632
8184,28495804
8185,26696029
8186,28415994
8187,24773774
8188,12106498
8189,28415975
8190,24623887
8191,23135763
8192,25500702
8193,27638701
8194,28626176
8195,24619848
8196,26590809
8197,25436181
8198,24976826
8199,29879935
8200,30664106
8201,27956832
8202,10499925
8203,29484056
8204,14710208
8205,28333908
8206,15955839
8207,26568942
8208,28424564
8209,26203457
8210,23329308
8211,30050464
8212,27457364
8213,20529258
8214,25871546
8215,27125299
8216,27098822
8217,28002847
8218,17090329
8219,30046514
8220,24253109
8221,27417088
8222,24597959
8223,28615655
8224,29882897
8225,22849726
8226,20569446
8227,27484639
8228,26170609
8229,30254897
8230,30616625
8231,24223846
8232,20383143
8233,27861628
8234,30075572
8235,22233322
8236,28127051
8237,21720365
8238,25729330
8239,28462174
8240,28649532
8241,28752068
8242,21150899
8243,25880525
8244,27957281
8245,28138437
8246,26454499
8247,24731648
8248,24478729
8249,21478889
8250,25110478
8251,29463005
8252,27494860
8253,27417276
8254,21774801
8255,26379571
8256,26891131
8257,26870719
8258,22194875
8259,29764498
8260,24204703
8261,20300794
8262,27307933
8263,24789871
8264,25692102
8265,27894268
8266,27404454
8267,23819489
8268,20596502
8269,27841127
8270,22510321
8271,30696523
8272,26199709
8273,12723004
8274,25028581
8275,27483001
8276,28316938
8277,28674380
8278,12591909
8279,28809378
8280,20084194
8281,19578667
8282,27882238
8283,22348154
8284,25485237
8285,26868420
8286,26236265
8287,25352738
8288,24453961
8289,23586463
8290,26392784
8291,28785050
8292,28881800
8293,26324201
8294,25469331
8295,28235650
8296,22773934
8297,28630395
8298,30170384
8299,29546000
8300,23324312
8301,26862733
8302,27999562
8303,29326870
8304,25340346
8305,22223939
8306,29742199
8307,20176854
8308,29387346
8309,28207511
8310,21575282
8311,17618441
8312,29310390
8313,24385988
8314,23900509
8315,28420416
8316,27330106
8317,28671973
8318,29050350
8319,29695061
8320,28720750
8321,25326164
8322,24917879
8323,27171548
8324,27672439
8325,27799926
8326,26235885
8327,27633987
8328,26816844
8329,23008631
8330,18540752
8331,22337773
8332,27239790
8333,23273269
8334,24005416
8335,15861495
8336,25083397
8337,29667576
8338,30054457
8339,27747566
8340,30619952
8341,25580734
8342,30257968
8343,26221155
8344,23879989
8345,24765483
8346,25140240
8347,25083318
8348,25992116
8349,27123113
8350,24587028
8351,24167600
8352,28299012
8353,19190775
8354,25908950
8355,21103073
8356,29403456
8357,25083316
8358,27537571
8359,23121731
8360,24595547
8361,25849226
8362,28403909
8363,18575602
8364,29937434
8365,26165213
8366,26503368
8367,28121940
8368,25606386
8369,28977996
8370,26097661
8371,25598769
8372,26137405
8373,22685354
8374,24845859
8375,17552103
8376,27445850
8377,25517408
8378,23031758
8379,24482665
8380,30235880
8381,25677463
8382,26627451
8383,25852676
8384,28963630
8385,24851008
8386,27165006
8387,28343448
8388,27880765
8389,20485516
8390,27445681
8391,29973652
8392,23847141
8393,26332392
8394,7245804
8395,23741556
8396,26959061
8397,30705731
8398,27223063
8399,25493377
8400,28539793
8401,28599664
8402,27708273
8403,26509031
8404,27355004
8405,28368365
8406,27765019
8407,18279517
8408,24459511
8409,29326612
8410,28924125
8411,27516782
8412,26559820
8413,26925222
8414,24427386
8415,30203201
8416,22232589
8417,30544782
8418,27051131
8419,25928192
8420,23229787
8421,24955077
8422,25067973
8423,26251590
8424,28514441
8425,29185474
8426,28785067
8427,28588722
8428,29743653
8429,28194133
8430,16704849
8431,28229021
8432,28492056
8433,27803398
8434,27044572
8435,28096867
8436,23826474
8437,29284503
8438,17359527
8439,20149237
8440,27618030
8441,23705895
8442,29069025
8443,29544532
8444,27141311
8445,27097824
8446,27099483
8447,26314957
8448,23468902
8449,27761883
8450,26824009
8451,23788977
8452,19308478
8453,26949364
8454,19916685
8455,28508282
8456,30135433
8457,30078840
8458,20431763
8459,21918830
8460,21414211
8461,23573466
8462,30249264
8463,24161836
8464,28721017
8465,29900044
8466,23967405
8467,24887208
8468,26693826
8469,28716131
8470,30189630
8471,29670542
8472,28874947
8473,28239141
8474,23148786
8475,28578431
8476,26452024
8477,27515856
8478,28725564
8479,21365197
8480,28344687
8481,26779161
8482,29713313
8483,21927292
8484,28292087
8485,23569495
8486,28721333
8487,26793559
8488,30097030
8489,29373994
8490,19788837
8491,30104913
8492,15534005
8493,26537111
8494,25797994
8495,28059055
8496,27588951
8497,24676303
8498,20109225
8499,24137557
8500,30245876
8501,24674995
8502,18656264
8503,25257319
8504,29397047
8505,29701730
8506,26409793
8507,19895712
8508,24466205
8509,19212520
8510,25419136
8511,26844168
8512,23924755
8513,28035386
8514,26236610
8515,19557115
8516,18982914
8517,29164096
8518,17564760
8519,29221167
8520,23358897
8521,26780677
8522,30068327
8523,26608160
8524,21727188
8525,30571492
8526,25278980
8527,28493905
8528,29097868
8529,28824358
8530,28643781
8531,23150796
8532,18629362
8533,26278220
8534,30214981
8535,20856683
8536,26343386
8537,28150109
8538,23801958
8539,26327972
8540,21871125
8541,29362380
8542,20461183
8543,21674179
8544,29456554
8545,26929866
8546,29695930
8547,28331775
8548,29967994
8549,15608254
8550,26086854
8551,25346895
8552,25028642
8553,29319049
8554,26097846
8555,25565005
8556,28892783
8557,24818122
8558,24797685
8559,28257658
8560,28506946
8561,18925334
8562,26097380
8563,27747807
8564,29290654
8565,30429464
8566,28145502
8567,28932679
8568,29176933
8569,20458645
8570,23317708
8571,22776724
8572,28794611
8573,25674377
8574,30274420
8575,26225105
8576,29066991
8577,26279852
8578,29724903
8579,28928736
8580,30359385
8581,23497657
8582,23255877
8583,29448920
8584,28228308
8585,26074746
8586,20725778
8587,30249296
8588,28265756
8589,22192091
8590,27816971
8591,25852756
8592,26543526
8593,21072232
8594,24519028
8595,26079482
8596,29678190
8597,21152010
8598,29018399
8599,25309778
8600,29480216
8601,25667631
8602,26949534
8603,14626222
8604,25408769
8605,25695332
8606,21542893
8607,26000322
8608,21556351
8609,26469922
8610,24341890
8611,28225869
8612,25443631
8613,22577339
8614,21374666
8615,20074341
8616,26402377
8617,27431504
8618,30367809
8619,27016065
8620,12603989
8621,25734566
8622,24147076
8623,28587626
8624,21677795
8625,24723936
8626,26289251
8627,22347941
8628,24842719
8629,30061531
8630,25678840
8631,27756360
8632,28553572
8633,25674739
8634,28768552
8635,29535735
8636,28724930
8637,26164451
8638,26735543
8639,27965259
8640,27100178
8641,22829239
8642,26488845
8643,17032466
8644,27136477
8645,21592404
8646,23797727
8647,24523597
8648,23356424
8649,24966700
8650,30208575
8651,18648526
8652,28525386
8653,25328776
8654,9472650
8655,29236732
8656,26096570
8657,23696863
8658,27686129
8659,24600368
8660,24623445
8661,17705823
8662,23965830
8663,27609039
8664,20549299
8665,24205253
8666,23108208
8667,27018598
8668,24959104
8669,26290444
8670,27473663
8671,27247749
8672,27872617
8673,22937045
8674,20389299
8675,28301967
8676,25029486
8677,28210091
8678,23826466
8679,22194972
8680,22558393
8681,26956713
8682,28144188
8683,25043000
8684,28191884
8685,27031998
8686,28955585
8687,29607431
8688,25189716
8689,26846757
8690,28217192
8691,27862883
8692,28534947
8693,29657653
8694,27227960
8695,25866150
8696,24364005
8697,28845102
8698,30193575
8699,26056669
8700,25958111
8701,30769931
8702,16907974
8703,24427741
8704,25019267
8705,27209427
8706,22782526
8707,28339061
8708,30084011
8709,25077008
8710,22800762
8711,24765314
8712,24686897
8713,27087431
8714,18648518
8715,23110006
8716,30187709
8717,23170157
8718,22896776
8719,30050373
8720,28127572
8721,29409471
8722,30386326
8723,27658059
8724,25908985
8725,27077068
8726,19455206
8727,25271290
8728,27776503
8729,27268795
8730,24364017
8731,23565507
8732,26484571
8733,24206586
8734,26693128
8735,28090055
8736,28516976
8737,20571826
8738,29362654
8739,24478911
8740,28879323
8741,25890338
8742,27651062
8743,21577352
8744,21717269
8745,15113447
8746,23091441
8747,26553708
8748,28222789
8749,27446015
8750,23637602
8751,29255062
8752,23173919
8753,29791660
8754,26624227
8755,26356688
8756,29078159
8757,24604026
8758,19859534
8759,30552336
8760,19039271
8761,28130075
8762,26086878
8763,23574525
8764,24627715
8765,23935576
8766,25302087
8767,19243221
8768,28480187
8769,21453447
8770,26910354
8771,25652770
8772,23302111
8773,29929548
8774,29959651
8775,27659608
8776,28706855
8777,23020820
8778,25258535
8779,30564293
8780,28073054
8781,28796980
8782,29159066
8783,27965922
8784,30274199
8785,28331337
8786,29335251
8787,21904467
8788,28302951
8789,28174636
8790,24893595
8791,29660949
8792,30386415
8793,29204360
8794,25741868
8795,20412573
8796,14750982
8797,19400968
8798,23675124
8799,22640797
8800,30338082
8801,26959012
8802,12904268
8803,25620903
8804,26131833
8805,22969765
8806,27788170
8807,25767444
8808,28674346
8809,26949304
8810,30187168
8811,23514121
8812,18059130
8813,28490912
8814,27217716
8815,26013703
8816,28882917
8817,27789971
8818,17180588
8819,26830686
8820,29049245
8821,24145216
8822,28656227
8823,22000355
8824,24489743
8825,22069374
8826,30619750
8827,20306072
8828,24691470
8829,27220822
8830,23396013
8831,20450448
8832,29954097
8833,21676208
8834,25250305
8835,30203341
8836,27912752
8837,29092853
8838,28225964
8839,28347282
8840,19607684
8841,22302382
8842,23788973
8843,24666711
8844,30631850
8845,18853201
8846,26246667
8847,28298901
8848,26496273
8849,20221250
8850,28515408
8851,26955560
8852,29113328
8853,9652771
8854,24806973
8855,26056475
8856,24027345
8857,28405126
8858,26560821
8859,28670162
8860,16554245
8861,24959870
8862,26670220
8863,23064799
8864,24639952
8865,28490044
8866,27879974
8867,25800435
8868,26007199
8869,29137073
8870,23936869
8871,29720123
8872,23022990
8873,29204113
8874,18080139
8875,19861045
8876,26865886
8877,27340598
8878,23560161
8879,22401289
8880,22237694
8881,26734869
8882,22388000
8883,24810176
8884,26199326
8885,27981038
8886,23361628
8887,29031175
8888,28603224
8889,26785887
8890,15054446
8891,29695235
8892,25940591
8893,30429124
8894,27453750
8895,28673345
8896,28293355
8897,27384163
8898,26705497
8899,26441825
8900,27598699
8901,30286120
8902,30538616
8903,21165627
8904,29101144
8905,25991988
8906,26055271
8907,29342834
8908,29988955
8909,30250750
8910,27942218
8911,26275731
8912,26414972
8913,24136150
8914,28674587
8915,24734216
8916,25148074
8917,30211395
8918,17974004
8919,28178160
8920,30572663
8921,21808432
8922,19468907
8923,18439308
8924,11394431
8925,23520419
8926,26757276
8927,27501391
8928,23359635
8929,30022856
8930,27656417
8931,24466223
8932,17880705
8933,12906712
8934,27648200
8935,28489599
8936,28446151
8937,23551995
8938,27231027
8939,28523021
8940,28050791
8941,26029627
8942,26816762
8943,29616497
8944,30349415
8945,28840825
8946,27110522
8947,23431360
8948,26209440
8949,18435847
8950,22002242
8951,27408701
8952,15958156
8953,26016885
8954,19114008
8955,27790635
8956,27350950
8957,21772948
8958,28098136
8959,22687260
8960,26202828
8961,30214266
8962,25472482
8963,27475686
8964,25571885
8965,28289607
8966,21479128
8967,21251323
8968,28315819
8969,30254923
8970,27231561
8971,21977295
8972,24596561
8973,27455314
8974,23317718
8975,26510466
8976,29310723
8977,27503372
8978,25018647
8979,25789468
8980,22759641
8981,27723821
8982,25653556
8983,23360243
8984,26143264
8985,28114315
8986,26943399
8987,10883677
8988,30410585
8989,27354991
8990,27999003
8991,26357006
8992,18534016
8993,22807683
8994,17325704
8995,23070340
8996,30127432
8997,24568180
8998,26473137
8999,29723342
9000,28599640
9001,28275553
9002,24761405
9003,20200654
9004,23326202
9005,18237518
9006,22554099
9007,28105325
9008,23724961
9009,24289652
9010,29414911
9011,27877057
9012,26817903
9013,29053684
9014,17575754
9015,28491159
9016,29138135
9017,14111594
9018,23249860
9019,27942303
9020,27073205
9021,26909301
9022,25926715
9023,28249017
9024,30170647
9025,28211475
9026,22913821
9027,26696367
9028,28275302
9029,25816038
9030,30682845
9031,24550645
9032,28630585
9033,28361105
9034,20653938
9035,4633840
9036,24265693
9037,27373891
9038,26023315
9039,29854693
9040,14580257
9041,23308300
9042,26879382
9043,23403822
9044,23006607
9045,27428182
9046,26119899
9047,29700411
9048,28086222
9049,27990013
9050,21912640
9051,29682192
9052,29538490
9053,28178681
9054,28083031
9055,16446899
9056,28661472
9057,29223881
9058,25961848
9059,29338738
9060,28443243
9061,22058600
9062,29664906
9063,28550278
9064,28077977
9065,28468604
9066,27529374
9067,29069871
9068,29367388
9069,29553921
9070,28793533
9071,17511881
9072,27909401
9073,29163488
9074,30364312
9075,12847137
9076,23690995
9077,29505992
9078,24858526
9079,29379059
9080,28289143
9081,27648421
9082,24427416
9083,26171139
9084,28125697
9085,11161377
9086,26110072
9087,28417070
9088,26424182
9089,19793495
9090,20037713
9091,28923212
9092,27812181
9093,18225462
9094,27376063
9095,23323074
9096,24356679
9097,26213576
9098,29147182
9099,20026663
9100,27213182
9101,25606385
9102,24009783
9103,20142517
9104,25693662
9105,22366783
9106,26993266
9107,27725552
9108,22355676
9109,22323880
9110,20530917
9111,18679521
9112,28713635
9113,27479700
9114,29595684
9115,26871832
9116,23016004
9117,23363002
9118,22466687
9119,26560304
9120,29506569
9121,23096709
9122,28950287
9123,9396521
9124,30171414
9125,30222102
9126,22204307
9127,24260316
9128,23645952
9129,26868128
9130,24993508
9131,28809864
9132,28321110
9133,18261238
9134,29880043
9135,25657893
9136,20836861
9137,27190030
9138,23608688
9139,29260676
9140,29310385
9141,29384948
9142,28831444
9143,29996921
9144,26890817
9145,28344743
9146,22355492
9147,28978176
9148,22122756
9149,26197217
9150,20459843
9151,27749582
9152,26044156
9153,26374747
9154,26617605
9155,25120900
9156,24878570
9157,27343056
9158,26482468
9159,26015767
9160,23467688
9161,25639532
9162,25827423
9163,15637473
9164,19841714
9165,21423656
9166,28159154
9167,24586557
9168,22763439
9169,27123270
9170,19809896
9171,26793100
9172,26728474
9173,26573234
9174,27047751
9175,26579006
9176,24162815
9177,23925038
9178,24665423
9179,28814763
9180,26861122
9181,29523156
9182,29458414
9183,26289937
9184,21477303
9185,25262164
9186,28034989
9187,26499177
9188,22829155
9189,27499690
9190,28806622
9191,26115657
9192,22914163
9193,30180865
9194,23071453
9195,28480447
9196,26010601
9197,24310737
9198,24732161
9199,30631934
9200,26411967
9201,24381850
9202,24578677
9203,27599673
9204,23986613
9205,28407743
9206,16704776
9207,25233452
9208,26717929
9209,27366030
9210,29100397
9211,30009100
9212,28699633
9213,27858923
9214,22737680
9215,26366156
9216,22905207
9217,23936177
9218,27473114
9219,19626391
9220,25317313
9221,21801375
9222,23529007
9223,26848863
9224,28096905
9225,26656347
9226,29721154
9227,27092199
9228,19506068
9229,15025785
9230,16512894
9231,28439852
9232,27995483
9233,26047388
9234,20505764
9235,27537906
9236,28260531
9237,29579046
9238,27548194
9239,20953186
9240,24765330
9241,25810738
9242,21603296
9243,26576184
9244,22495300
9245,24875059
9246,27708381
9247,23625090
9248,29177612
9249,21988835
9250,28467461
9251,30262738
9252,29321407
9253,29479289
9254,29166413
9255,27536584
9256,27398061
9257,24791914
9258,23876503
9259,25492042
9260,26347858
9261,29364435
9262,28616620
9263,20803296
9264,22722843
9265,25992132
9266,22078000
9267,28248855
9268,17088434
9269,22302857
9270,27533364
9271,18095038
9272,29390566
9273,30405524
9274,20980218
9275,29065426
9276,29292730
9277,26477839
9278,27113570
9279,27941701
9280,24570776
9281,21103340
9282,22293885
9283,23243584
9284,28982832
9285,28944115
9286,25911008
9287,28956015
9288,19543504
9289,26116755
9290,12969510
9291,24479948
9292,28326371
9293,27347168
9294,26074484
9295,27725556
9296,29518068
9297,19922642
9298,26751790
9299,26474984
9300,22095454
9301,203128
9302,23031764
9303,25608474
9304,28819533
9305,25540530
9306,25061311
9307,29629309
9308,24088577
9309,29483865
9310,30313050
9311,28694620
9312,27928458
9313,28573552
9314,27447571
9315,24834167
9316,25795695
9317,24655888
9318,25328042
9319,24236203
9320,28828109
9321,21483853
9322,27537592
9323,28272209
9324,21282258
9325,25881097
9326,24608205
9327,30546847
9328,24336130
9329,20964837
9330,23695678
9331,25884935
9332,28767594
9333,25697125
9334,24781017
9335,29155426
9336,28567072
9337,26401719
9338,28900800
9339,28298995
9340,23143596
9341,23979780
9342,29321841
9343,21274317
9344,25305756
9345,25407002
9346,23963805
9347,27893665
9348,25811884
9349,27556077
9350,29234864
9351,27152085
9352,26419828
9353,20419095
9354,22331974
9355,28943925
9356,29720278
9357,25954196
9358,22654502
9359,30567586
9360,28315817
9361,29859449
9362,27331138
9363,26242548
9364,27408653
9365,30650061
9366,26729235
9367,27894176
9368,29569176
9369,26421004
9370,27233691
9371,24447924
9372,24079884
9373,20924377
9374,26798213
9375,26818974
9376,24715559
9377,28693592
9378,26203437
9379,28960945
9380,30719337
9381,27167831
9382,19562010
9383,23482497
9384,23926421
9385,30756088
9386,26525052
9387,22655241
9388,23166421
9389,2432071
9390,29358936
9391,16999868
9392,28072848
9393,29984762
9394,26395579
9395,24179859
9396,25375211
9397,23108818
9398,23429491
9399,29305643
9400,24907471
9401,18986210
9402,23860449
9403,25434739
9404,28445137
9405,26893597
9406,25733922
9407,21431946
9408,26664672
9409,21258598
9410,28119954
9411,25569637
9412,27529553
9413,24971111
9414,27258513
9415,23895258
9416,29034309
9417,24172663
9418,3533951
9419,22802782
9420,24098524
9421,30128061
9422,28421032
9423,27477022
9424,28852958
9425,18330069
9426,29056665
9427,16784312
9428,27899953
9429,26276366
9430,21792339
9431,27713119
9432,29644307
9433,24163146
9434,23724856
9435,26457759
9436,28367283
9437,18162131
9438,19668753
9439,28620381
9440,25015559
9441,19666987
9442,29551754
9443,21841781
9444,24991210
9445,24721026
9446,26846896
9447,28898791
9448,22164324
9449,25537360
9450,28349199
9451,28649384
9452,24646466
9453,9722620
9454,28174646
9455,29201836
9456,25538636
9457,20811877
9458,27900193
9459,28989285
9460,29151511
9461,26083629
9462,21569453
9463,27136081
9464,22286218
9465,21629722
9466,29503918
9467,26139488
9468,28115984
9469,22253788
9470,29702631
9471,16504078
9472,19855400
9473,29137650
9474,21909353
9475,27213135
9476,24531446
9477,26792812
9478,23451259
9479,26644899
9480,16229782
9481,30588057
9482,28628444
9483,16477489
9484,25147583
9485,23718873
9486,28664012
9487,26150740
9488,24885342
9489,26115708
9490,30126102
9491,28263205
9492,22672660
9493,24171010
9494,19736282
9495,28835633
9496,29744042
9497,22422192
9498,23351193
9499,25352503
9500,24151510
9501,26320181
9502,26140663
9503,22291651
9504,26607224
9505,27356656
9506,28285509
9507,23484979
9508,27335797
9509,23025810
9510,23836974
9511,28163907
9512,24280933
9513,25703106
9514,25519759
9515,29137276
9516,27016647
9517,16356235
9518,24274654
9519,17603914
9520,17208677
9521,27494824
9522,28667203
9523,23248577
9524,28427454
9525,25429876
9526,29213612
9527,17701430
9528,26058559
9529,22184521
9530,29313109
9531,25607781
9532,28231781
9533,29388636
9534,24067565
9535,30739463
9536,28142035
9537,27483101
9538,22888204
9539,29728136
9540,25959678
9541,28415560
9542,9470079
9543,25694906
9544,28194038
9545,28203549
9546,25404189
9547,26079430
9548,26678435
9549,23198006
9550,23482829
9551,26516401
9552,24162006
9553,28276512
9554,27401649
9555,26290222
9556,26286256
9557,30675469
9558,23926410
9559,7175440
9560,18923644
9561,28829790
9562,24167719
9563,18046903
9564,19506724
9565,26928937
9566,28144783
9567,25774220
9568,28225976
9569,21645387
9570,21980521
9571,23028731
9572,21059217
9573,19660226
9574,29005374
9575,27357354
9576,27766029
9577,22909024
9578,29260054
9579,26460663
9580,28235965
9581,28270886
9582,30650322
9583,26970396
9584,26539017
9585,30006589
9586,29040428
9587,24500611
9588,28423517
9589,24615748
9590,23230464
9591,26120845
9592,29581629
9593,30086700
9594,24337237
9595,29021953
9596,24626346
9597,27339364
9598,25079173
9599,22165855
9600,23053683
9601,28096524
9602,26378714
9603,25726955
9604,18598618
9605,26383849
9606,22301699
9607,27100738
9608,28628667
9609,27411315
9610,30626145
9611,23926396
9612,23915434
9613,21423741
9614,29484149
9615,24765286
9616,27458135
9617,28659189
9618,26052233
9619,29183343
9620,24098629
9621,19358700
9622,20179738
9623,7516873
9624,29877263
9625,30079070
9626,17651579
9627,28265457
9628,28008405
9629,27688979
9630,17252303
9631,23384201
9632,23853407
9633,27148563
9634,30733891
9635,29381967
9636,20409399
9637,28154287
9638,19669261
9639,28903747
9640,25887923
9641,20957055
9642,23055671
9643,18234121
9644,28146134
9645,29954425
9646,26821540
9647,20011588
9648,30326576
9649,24944653
9650,26500843
9651,27391406
9652,27386229
9653,27417473
9654,24574832
9655,26886623
9656,29207856
9657,25547829
9658,21200417
9659,29099758
9660,28748024
9661,24626889
9662,23734173
9663,24373517
9664,16729843
9665,22497773
9666,25500707
9667,24112637
9668,20613923
9669,26983766
9670,28456755
9671,23826472
9672,24898935
9673,23945592
9674,30443435
9675,20663180
9676,22481979
9677,21479234
9678,25938837
9679,28403210
9680,26835412
9681,26661849
9682,27896543
9683,27807563
9684,19935794
9685,25177352
9686,25416802
9687,27152364
9688,21304518
9689,29736142
9690,26180715
9691,29499750
9692,23720657
9693,29051995
9694,26069274
9695,24035464
9696,27631227
9697,24723876
9698,28179915
9699,28229033
9700,25228847
9701,25638765
9702,30405516
9703,25713799
9704,28170391
9705,21253286
9706,26396524
9707,28663957
9708,29243189
9709,28040879
9710,24146936
9711,25443318
9712,27421253
9713,27464296
9714,28360881
9715,28992755
9716,26430514
9717,30276305
9718,25329329
9719,26136735
9720,29312603
9721,28879064
9722,21961505
9723,21824422
9724,28496445
9725,28099623
9726,27920844
9727,25339604
9728,29691340
9729,27096096
9730,27684877
9731,29620256
9732,26029616
9733,22555277
9734,29416825
9735,25562007
9736,25147527
9737,20428968
9738,27843511
9739,20889864
9740,20942923
9741,29455773
9742,30498474
9743,28953551
9744,30231558
9745,24130771
9746,27222774
9747,20857009
9748,28781944
9749,28467778
9750,25789024
9751,25670935
9752,23355777
9753,27660710
9754,25506248
9755,22562972
9756,23456384
9757,26656363
9758,24699766
9759,23056855
9760,23202452
9761,26587489
9762,25928198
9763,28099460
9764,27790371
9765,29757210
9766,20047676
9767,29495320
9768,22661938
9769,29984053
9770,20668852
9771,28250304
9772,27073488
9773,27903293
9774,23661959
9775,28228881
9776,25668204
9777,28836514
9778,20204090
9779,24212642
9780,29467761
9781,29154432
9782,22737082
9783,26157838
9784,26892845
9785,28473690
9786,20587192
9787,27357693
9788,28521841
9789,25269845
9790,19907687
9791,29041970
9792,24398161
9793,28291254
9794,28529475
9795,27651980
9796,27514667
9797,26719770
9798,24278797
9799,24991967
9800,23983460
9801,20596990
9802,29384861
9803,27645694
9804,30083506
9805,25914638
9806,28460762
9807,29250206
9808,26941704
9809,25613729
9810,21532836
9811,19881983
9812,28295047
9813,17575768
9814,28135719
9815,27544345
9816,26297371
9817,28924546
9818,28434398
9819,29661187
9820,26258116
9821,19660227
9822,23977028
9823,29283143
9824,16631551
9825,24827793
9826,25270641
9827,27859745
9828,23636326
9829,26962442
9830,26523274
9831,28138425
9832,28533659
9833,28030626
9834,27462135
9835,27171673
9836,24627717
9837,24887404
9838,25147950
9839,26983548
9840,28892073
9841,27199889
9842,25798409
9843,25374845
9844,21768192
9845,28417073
9846,30671334
9847,23193525
9848,28931870
9849,20119679
9850,28031716
9851,28977983
9852,30237409
9853,27384714
9854,23437051
9855,25642195
9856,25010205
9857,26366557
9858,30065280
9859,28469871
9860,27917244
9861,23506297
9862,29686435
9863,28704905
9864,29119088
9865,20412561
9866,27112923
9867,27737409
9868,21472023
9869,25551694
9870,28191175
9871,29785389
9872,25225904
9873,26336423
9874,28971036
9875,29606147
9876,28750028
9877,28726821
9878,22607717
9879,25356899
9880,22675572
9881,24661374
9882,25574770
9883,23308178
9884,30383708
9885,27330388
9886,28103953
9887,28092373
9888,25725623
9889,28344626
9890,27933280
9891,29531997
9892,25351753
9893,15287992
9894,26229781
9895,29970136
9896,26316810
9897,25963561
9898,27667580
9899,26892406
9900,26563120
9901,19707407
9902,21892244
9903,16515704
9904,24713859
9905,27933141
9906,24936417
9907,26205951
9908,21473750
9909,26649126
9910,23071478
9911,29896274
9912,28138445
9913,29381947
9914,26054900
9915,25482125
9916,27713302
9917,30291106
9918,28127219
9919,26272674
9920,26929465
9921,30060601
9922,27646946
9923,28203371
9924,27721683
9925,28538776
9926,19841980
9927,22261201
9928,25674524
9929,22989098
9930,17125524
9931,27387980
9932,27627812
9933,17116736
9934,28617773
9935,25350944
9936,18682739
9937,27882234
9938,26771195
9939,28050549
9940,26126576
9941,23409246
9942,26623643
9943,27994870
9944,10224280
9945,25239949
9946,1520599
9947,27303464
9948,26801624
9949,28439243
9950,26713145
9951,29643328
9952,27323238
9953,15217504
9954,24789323
9955,29563441
9956,20886637
9957,28477012
9958,28776046
9959,24887180
9960,15150570
9961,14966528
9962,30289896
9963,28209441
9964,28347333
9965,21291623
9966,18471269
9967,21808600
9968,27185741
9969,24765263
9970,28640147
9971,28228898
9972,28932077
9973,24773159
9974,25971703
9975,27081592
9976,26793699
9977,25019065
9978,25414014
9979,23874191
9980,7825345
9981,24847880
9982,24273583
9983,30442205
9984,29218280
9985,21789182
9986,26839143
9987,22839754
9988,20618978
9989,27888673
9990,26491353
9991,29415672
9992,20624281
9993,27812792
9994,23286605
9995,28490878
9996,16106247
9997,28494784
9998,30087252
9999,30238297
10000,26135918
10001,28587431
10002,25538514
10003,28241789
10004,24860719
10005,28521439
10006,26019391
10007,27622513
10008,30089490
10009,28954110
10010,26156155
10011,30699942
10012,23622497
10013,27391243
10014,23857462
10015,18578883
10016,29334930
10017,24131530
10018,24137103
10019,26642243
10020,26196135
10021,19016595
10022,23917401
10023,18817572
10024,26890060
10025,25862039
10026,27221785
10027,29977758
10028,27211272
10029,25320660
10030,27529345
10031,22215935
10032,27222766
10033,28670595
10034,21304684
10035,26437991
10036,26799287
10037,24386203
10038,19033291
10039,21883049
10040,21375741
10041,24299452
10042,26579499
10043,30166553
10044,16504158
10045,25395889
10046,26204120
10047,23293595
10048,11696602
10049,28973041
10050,22679523
10051,28947860
10052,30572855
10053,26732314
10054,28665419
10055,25386291
10056,25061851
10057,24428859
10058,27051584
10059,27065999
10060,26428615
10061,22515681
10062,23755170
10063,23053752
10064,29237427
10065,29977777
10066,28717084
10067,29443782
10068,25870506
10069,28121924
10070,18724357
10071,30747347
10072,28832323
10073,21079709
10074,27822050
10075,28529247
10076,28748116
10077,25109468
10078,26061312
10079,23193986
10080,27073487
10081,29719538
10082,27716444
10083,27340429
10084,18271966
10085,25027022
10086,21719397
10087,25217960
10088,26765413
10089,30567558
10090,30154781
10091,25803435
10092,22515975
10093,28491179
10094,27329253
10095,25730765
10096,24273509
10097,23800191
10098,30245638
10099,30417081
10100,26689504
10101,25086949
10102,28357083
10103,29475171
10104,21750667
10105,24932292
10106,28938534
10107,30524907
10108,29197379
10109,24526851
10110,12915866
10111,28762279
10112,2475571
10113,21703018
10114,25349534
10115,28741158
10116,27503156
10117,28261116
10118,30542709
10119,29403488
10120,21731657
10121,25995766
10122,26927026
10123,29184050
10124,21614261
10125,27733031
10126,26704136
10127,26788732
10128,24722319
10129,27065040
10130,20663210
10131,28536777
10132,21902956
10133,27147945
10134,23691062
10135,25970788
10136,24474492
10137,28408961
